kind,size,size_kb,root,depth,path,nested_under,rollup_parent
cache-like,788.0 KiB,788,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/PHTPhenotype/PHTPhenotype,/Users/yaniv/Library/Caches/PHTPhenotype,false
support/container,784.0 KiB,784,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Comet/PKIMetadata,/Users/yaniv/Library/Application Support/Comet,false
support/container,780.0 KiB,780,/Users/yaniv/Library/Application Support,1,/Users/yaniv/Library/Application Support/Microsoft\VisualStudio Services,,true
support/container,780.0 KiB,780,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Microsoft\VisualStudio Services/11.0,/Users/yaniv/Library/Application Support/Microsoft\VisualStudio Services,false
cache-like,772.0 KiB,772,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Code - Insiders/Crashpad,/Users/yaniv/Library/Application Support/Code - Insiders,false
cache-like,764.0 KiB,764,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/org.videolan.vlc/art,/Users/yaniv/Library/Caches/org.videolan.vlc,false
cache-like,760.0 KiB,760,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.adobe.ARMDCHelper/fsCachedData,/Users/yaniv/Library/Caches/com.adobe.ARMDCHelper,false
cache-like,756.0 KiB,756,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.FeatureAccessAgent,,false
cache-like,756.0 KiB,756,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.intelliscapesolutions.caffeine,,false
cache-like,756.0 KiB,756,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.apple.iCloudNotificationAgent,,false
cache-like,740.0 KiB,740,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.appleaccountd,,false
cache-like,740.0 KiB,740,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Code - Insiders/CachedExtensions,/Users/yaniv/Library/Application Support/Code - Insiders,false
cache-like,736.0 KiB,736,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.Family-Settings.extension,,false
support/container,728.0 KiB,728,/Users/yaniv/Library/Application Support,1,/Users/yaniv/Library/Application Support/SonosV2,,true
support/container,728.0 KiB,728,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Comet/ActorSafetyLists,/Users/yaniv/Library/Application Support/Comet,false
cache-like,724.0 KiB,724,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.betaenrollmentd,,false
cache-like,724.0 KiB,724,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/azuredatastudio/logs,/Users/yaniv/Library/Application Support/azuredatastudio,false
cache-like,720.0 KiB,720,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Wondershare Filmora 10/FontCache,/Users/yaniv/Library/Application Support/Wondershare Filmora 10,false
cache-like,704.0 KiB,704,/Users/yaniv/Library/WebKit,1,/Users/yaniv/Library/WebKit/com.microsoft.edgemac,,true
cache-like,704.0 KiB,704,/Users/yaniv/Library/WebKit,2,/Users/yaniv/Library/WebKit/com.microsoft.edgemac/WebsiteData,/Users/yaniv/Library/WebKit/com.microsoft.edgemac,false
cache-like,692.0 KiB,692,/Users/yaniv/Library/Logs,2,/Users/yaniv/Library/Logs/JetBrains/PyCharmCE2021.3,/Users/yaniv/Library/Logs/JetBrains,false
support/container,688.0 KiB,688,/Users/yaniv/Library/Application Support,1,/Users/yaniv/Library/Application Support/Welcome to DaVinci Resolve,,true
support/container,688.0 KiB,688,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Welcome to DaVinci Resolve/QtWebEngine,/Users/yaniv/Library/Application Support/Welcome to DaVinci Resolve,false
cache-like,684.0 KiB,684,/Users/yaniv/Library/WebKit,1,/Users/yaniv/Library/WebKit/com.paragon-software.ntfs.fsapp,,true
cache-like,684.0 KiB,684,/Users/yaniv/Library/WebKit,2,/Users/yaniv/Library/WebKit/com.paragon-software.ntfs.fsapp/WebsiteData,/Users/yaniv/Library/WebKit/com.paragon-software.ntfs.fsapp,false
support/container,668.0 KiB,668,/Users/yaniv/Library/Application Support,1,/Users/yaniv/Library/Application Support/com.google.GeminiMacOS,,true
support/container,664.0 KiB,664,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/com.google.GeminiMacOS/Data,/Users/yaniv/Library/Application Support/com.google.GeminiMacOS,false
support/container,664.0 KiB,664,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/qBittorrent/BT_backup,/Users/yaniv/Library/Application Support/qBittorrent,false
cache-like,660.0 KiB,660,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/knowledge-agent,,false
cache-like,660.0 KiB,660,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Cursor/logs,/Users/yaniv/Library/Application Support/Cursor,false
support/container,648.0 KiB,648,/Users/yaniv/Library/Application Support,1,/Users/yaniv/Library/Application Support/com.apple.RemoteManagementAgent,,true
support/container,644.0 KiB,644,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/com.apple.RemoteManagementAgent/Database,/Users/yaniv/Library/Application Support/com.apple.RemoteManagementAgent,false
support/container,636.0 KiB,636,/Users/yaniv/Library/Application Support,1,/Users/yaniv/Library/Application Support/DropboxElectron,,true
support/container,624.0 KiB,624,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Photos.PhotosReliveWidget,,false
cache-like,620.0 KiB,620,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.apple.ctcategories.service/fsCachedData,/Users/yaniv/Library/Caches/com.apple.ctcategories.service,false
cache-like,616.0 KiB,616,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.apple.Music,,false
cache-like,616.0 KiB,616,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.apple.Spotlight,,false
cache-like,616.0 KiB,616,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.yujitach.MenuMeters,,false
cache-like,616.0 KiB,616,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/org.videolan.vlc,,false
cache-like,616.0 KiB,616,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.microsoft.VSCodeInsiders,,false
support/container,612.0 KiB,612,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/SonosV2/jffs,/Users/yaniv/Library/Application Support/SonosV2,false
cache-like,596.0 KiB,596,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.github.GitHubClient,,false
cache-like,596.0 KiB,596,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.weatherd,,false
cache-like,596.0 KiB,596,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.azuredatastudio.oss,,false
support/container,596.0 KiB,596,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.AMSUIPaymentViewService,,false
cache-like,584.0 KiB,584,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.NewDeviceOutreach,,false
support/container,572.0 KiB,572,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/GitHub Desktop/IndexedDB,/Users/yaniv/Library/Application Support/GitHub Desktop,false
cache-like,564.0 KiB,564,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.apple.appleaccountd,,false
support/container,564.0 KiB,564,/Users/yaniv/Library/Application Support,1,/Users/yaniv/Library/Application Support/firestore,,true
support/container,564.0 KiB,564,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/firestore/Arc,/Users/yaniv/Library/Application Support/firestore,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.crashlytics.data,,true
cache-like,548.0 KiB,548,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.crashlytics.data/com.lastpass.lastpassmacdesktop,/Users/yaniv/Library/Caches/com.crashlytics.data,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.spotify.client/ShaderCache,/Users/yaniv/Library/Caches/com.spotify.client,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/DropboxElectron/GPUCache,/Users/yaniv/Library/Application Support/DropboxElectron,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/LM Studio/DawnGraphiteCache,/Users/yaniv/Library/Application Support/LM Studio,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/LM Studio/DawnWebGPUCache,/Users/yaniv/Library/Application Support/LM Studio,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Cursor/DawnGraphiteCache,/Users/yaniv/Library/Application Support/Cursor,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Cursor/DawnWebGPUCache,/Users/yaniv/Library/Application Support/Cursor,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Claude/DawnGraphiteCache,/Users/yaniv/Library/Application Support/Claude,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Claude/DawnWebGPUCache,/Users/yaniv/Library/Application Support/Claude,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/StorageExplorer/DawnGraphiteCache,/Users/yaniv/Library/Application Support/StorageExplorer,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/StorageExplorer/GPUCache,/Users/yaniv/Library/Application Support/StorageExplorer,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/StorageExplorer/DawnWebGPUCache,/Users/yaniv/Library/Application Support/StorageExplorer,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Codex/DawnGraphiteCache,/Users/yaniv/Library/Application Support/Codex,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Codex/GPUCache,/Users/yaniv/Library/Application Support/Codex,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Codex/DawnWebGPUCache,/Users/yaniv/Library/Application Support/Codex,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Code/DawnGraphiteCache,/Users/yaniv/Library/Application Support/Code,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Code/DawnWebGPUCache,/Users/yaniv/Library/Application Support/Code,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Code/DawnCache,/Users/yaniv/Library/Application Support/Code,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Docker Desktop/DawnGraphiteCache,/Users/yaniv/Library/Application Support/Docker Desktop,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Docker Desktop/DawnWebGPUCache,/Users/yaniv/Library/Application Support/Docker Desktop,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Docker Desktop/DawnCache,/Users/yaniv/Library/Application Support/Docker Desktop,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Comet/GrShaderCache,/Users/yaniv/Library/Application Support/Comet,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Comet/ShaderCache,/Users/yaniv/Library/Application Support/Comet,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Code - Insiders/DawnGraphiteCache,/Users/yaniv/Library/Application Support/Code - Insiders,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Code - Insiders/DawnWebGPUCache,/Users/yaniv/Library/Application Support/Code - Insiders,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Code - Insiders/DawnCache,/Users/yaniv/Library/Application Support/Code - Insiders,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/pgAdmin 4/GrShaderCache,/Users/yaniv/Library/Application Support/pgAdmin 4,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/pgAdmin 4/ShaderCache,/Users/yaniv/Library/Application Support/pgAdmin 4,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/draw.io/GPUCache,/Users/yaniv/Library/Application Support/draw.io,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/draw.io/DawnCache,/Users/yaniv/Library/Application Support/draw.io,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/WD Discovery/GPUCache,/Users/yaniv/Library/Application Support/WD Discovery,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Dropbox/DawnGraphiteCache,/Users/yaniv/Library/Application Support/Dropbox,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Dropbox/GPUCache,/Users/yaniv/Library/Application Support/Dropbox,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Dropbox/DawnWebGPUCache,/Users/yaniv/Library/Application Support/Dropbox,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/azuredatastudio/GPUCache,/Users/yaniv/Library/Application Support/azuredatastudio,false
cache-like,548.0 KiB,548,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/GitHub Desktop/GPUCache,/Users/yaniv/Library/Application Support/GitHub Desktop,false
cache-like,540.0 KiB,540,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/MiniLauncher,,false
cache-like,536.0 KiB,536,/Users/yaniv/Library/WebKit,1,/Users/yaniv/Library/WebKit/com.microsoft.teams,,true
cache-like,536.0 KiB,536,/Users/yaniv/Library/WebKit,2,/Users/yaniv/Library/WebKit/com.microsoft.teams/WebsiteData,/Users/yaniv/Library/WebKit/com.microsoft.teams,false
cache-like,536.0 KiB,536,/Users/yaniv/Library/WebKit,1,/Users/yaniv/Library/WebKit/com.adobe.Reader,,true
cache-like,536.0 KiB,536,/Users/yaniv/Library/WebKit,2,/Users/yaniv/Library/WebKit/com.adobe.Reader/WebsiteData,/Users/yaniv/Library/WebKit/com.adobe.Reader,false
cache-like,536.0 KiB,536,/Users/yaniv/Library/WebKit,1,/Users/yaniv/Library/WebKit/com.wondershare.filmoramac,,true
cache-like,536.0 KiB,536,/Users/yaniv/Library/WebKit,2,/Users/yaniv/Library/WebKit/com.wondershare.filmoramac/WebsiteData,/Users/yaniv/Library/WebKit/com.wondershare.filmoramac,false
support/container,532.0 KiB,532,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Microsoft Edge/Autofill,/Users/yaniv/Library/Application Support/Microsoft Edge,false
support/container,520.0 KiB,520,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/com.openai.chat/.tipkit,/Users/yaniv/Library/Application Support/com.openai.chat,false
support/container,520.0 KiB,520,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Sublime Text/Installed Packages,/Users/yaniv/Library/Application Support/Sublime Text,false
cache-like,516.0 KiB,516,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.proactive.eventtracker,,true
cache-like,512.0 KiB,512,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/fanal,,false
support/container,512.0 KiB,512,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Wondershare Filmora 10/Log,/Users/yaniv/Library/Application Support/Wondershare Filmora 10,false
support/container,512.0 KiB,512,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.shazam.mac.Shazam,,false
support/container,504.0 KiB,504,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.PeopleViewService.PeopleWidget-macOS,,false
cache-like,500.0 KiB,500,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.apple.AMPLibraryAgent/fsCachedData,/Users/yaniv/Library/Caches/com.apple.AMPLibraryAgent,false
support/container,500.0 KiB,500,/Users/yaniv/Library/Application Support,1,/Users/yaniv/Library/Application Support/F5 EPI,,false
cache-like,496.0 KiB,496,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.wdc.WDDiscoveryInstaller,,false
cache-like,488.0 KiB,488,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.donotdisturbd,,false
cache-like,488.0 KiB,488,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.apple.siriknowledged,,false
cache-like,488.0 KiB,488,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.getdropbox.dropbox,,false
cache-like,488.0 KiB,488,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.apple.systempreferences,,false
support/container,472.0 KiB,472,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Comet/Crowd Deny,/Users/yaniv/Library/Application Support/Comet,false
support/container,472.0 KiB,472,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Safari.SafariWidgetExtension,,false
cache-like,468.0 KiB,468,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.betaenrollmentagent,,false
cache-like,468.0 KiB,468,/Users/yaniv/Library/WebKit,1,/Users/yaniv/Library/WebKit/com.wondershare.Installer,,true
